User-ID,ISBN,Book-Rating
71634,0425132048,0
71634,0515130524,0
71634,0964631601,0
71662,0393310329,6
71662,0425064344,0
71831,0060391553,0
71831,0140266704,0
71831,0517566540,0
71831,0964631601,0
72028,0840776845,0
72155,3257224818,0
72276,185958182X,0
72296,0515134457,8
72296,0515134473,8
72296,051513452X,8
72296,0785804668,0
72355,158574039X,8
72390,0743477154,0
72482,0722532717,0
72968,0060188731,8
72990,0465016901,5
72990,0553580191,0
72990,0670894494,0
72990,0802134459,0
72990,0965843920,10
73178,0380722178,0
73225,1565122437,0
73309,8846200454,8
73399,0553570706,10
73436,0553801910,9
73726,8408023217,0
73755,0671015702,8
73885,0963761188,8
73892,0590463101,0
74093,0141312424,8
74093,0679820205,6
74215,0802135064,0
74215,2020550784,0
74215,2070360628,0
74215,2070361039,10
74215,2070401146,0
74215,2253043974,8
74215,2266022504,0
74215,8439709498,0
74263,0140053204,0
74274,0451181379,9
74520,0451523512,0
74520,0679426159,0
74569,0060928336,9
74569,0802483305,10
74584,3518100653,0
74863,0800759435,0
74910,044023722X,0
75081,006016848X,0
75081,0316102814,0
75081,0316152447,0
75081,0316777722,5
75081,0375408282,0
75081,0375500316,0
75081,0380814021,0
75081,0670869902,9
75081,0670894494,0
75081,0679447830,0
75081,076790351X,0
75081,0871134799,8
75081,0941109003,6
75081,156170640X,10
75081,1580630790,7
75083,0312952716,7
75083,0671880241,6
75089,0060393823,0
75089,0415922801,8
75089,0515130117,0
75089,0553564528,0
75089,0786014547,10
75089,1580630464,4
75189,0425133540,0
75236,0140043888,8
75339,3404259599,9
75339,3596145848,10
75431,0312875290,0
75485,0312970617,0
75485,0345404793,9
75485,0385315236,10
75485,0385335121,0
75485,0525946829,0
75485,055309596X,0
75485,0671793551,0
75485,0739437119,0
75485,0805004610,0
75485,1581246714,0
75486,0345440919,7
75486,0349101787,7
75519,0451190491,0
75534,006009527X,0
75534,0553574671,0
75534,0671016776,0
75534,067155302X,10
75534,0805416595,0
75698,0064472574,9
75777,0553582143,0
75783,0030865727,5
75783,0060970820,5
75783,0380460459,0
75783,0415904862,0
75783,0802134254,7
75872,0786812206,10
76054,0449902803,8
76300,0345346491,0
76312,0440223202,0
76312,0525935231,0
76425,0786813075,7
76458,0060175400,4
76458,0312282982,0
76458,0684859327,8
76458,0786808772,0
76576,0440220653,6
76576,0590629786,0
76778,0385335121,9
76812,0679772677,7
77082,0380795124,0
77082,0440178924,0
77082,0451198646,0
77082,0689704135,0
77082,0821752588,0
77101,1551661764,0
77110,0811202070,0
77181,0316898163,0
77181,0380724650,0
77181,0385720955,0
77181,0425092917,0
77181,044050841X,0
77181,0671537458,0
77181,0671741209,0
77181,0684800713,10
77181,0849904331,4
77181,1580620019,0
77181,1593080654,0
77225,0152276513,10
77270,0312975643,0
77270,0312975651,0
77270,0312982631,10
77270,0312989431,0
77270,0373070926,7
77270,0373484240,0
77270,037376135X,0
77270,0373762690,0
77270,0373762933,0
77270,0373790147,8
77270,0373790295,0
77270,0446610550,0
77270,0821759833,0
77676,0425174298,0
77676,0553260111,0
77676,0743418719,6
78089,1570713758,5
78340,0892967706,10
78448,0373239963,0
78448,0385720955,0
78448,039951936X,0
78448,0440212561,0
78448,0440224071,0
78448,0515087491,7
78448,0553260111,8
78448,0553271636,0
78448,0553277839,0
78448,0684865742,8
78448,0871239469,0
78529,3596505968,6
78720,0671727583,0
78779,1573229725,7
79017,0425132048,1
79019,359625793X,9
79085,0441001963,7
79085,0783500009,0
79085,0893756075,0
79108,0590706195,0
79430,0312195516,10
79590,3423127848,9
79590,3612275127,8
79718,0865471185,10
80089,0515130923,8
80135,0312302487,7
80238,0553582909,6
80538,0140124195,9
80538,0156155516,0
80538,0312187149,10
80538,0312263996,0
80538,0316777722,0
80538,0380817705,0
80538,0452280621,8
80538,0525947671,0
80538,0671737791,0
80538,0671746723,0
80538,0671880187,0
80538,0898157803,9
80538,2864244721,0
80603,8472234061,0
80820,0316143464,10
80820,0345449347,0
80820,0374128715,0
81045,044023722X,0
81045,0449210928,0
81045,0515115010,0
81045,0515128015,0
81045,0515132136,0
81045,0590090496,0
81045,0609608533,8
81045,0671027387,0
81045,0671682768,0
81045,0671884298,9
81045,0743213696,0
81045,0743437802,0
81045,0786002999,0
81045,0812969650,0
81045,0893754021,0
81045,0898791375,0
81045,1570643385,0
81210,0691017379,10
81224,0684849216,0
81352,0061054151,6
81352,0517136708,0
81370,0312263120,0
81370,043935806X,0
81370,0671027387,0
81370,0842329242,9
81412,051770370X,8
81415,0399138250,0
81786,0316602906,0
81848,0060928336,0
81848,014100374X,0
81848,0316693200,7
81848,0380795116,0
81848,0385336810,8
81848,0399149295,0
81848,0440212561,0
81848,0440235715,0
81848,0446677922,6
81848,0452284902,6
81848,0553281798,7
81848,0553574116,7
81848,0671024094,0
81848,0671028375,0
81848,0671702505,0
81848,0671727796,0
81848,0743446291,8
81848,0767915593,0
81848,0821752057,0
81848,0821774069,0
81862,0898152712,0
81862,1899171460,6
82015,0380730367,0
82325,3492236545,0
82326,3423202327,0
82391,0440986524,9
82391,0553582143,0
82391,0743477316,0
82391,1551667010,0
82398,0871239469,0
82398,159286256X,0
82578,067973886X,7
82659,0345333756,0
82659,0517700778,7
82673,0140375333,0
82673,0192833944,7
82673,0802115640,8
82673,1573920371,0
82702,1856263975,10
82752,3492045170,0
82769,0451182642,5
82917,0345435168,0
82917,0684859777,8
82961,0006550878,7
83164,0312866631,6
83224,0060194448,0
83287,0375500340,0
83287,038072121X,10
83287,0440213320,10
83287,044022165X,0
83287,0441004164,0
83287,0441071813,7
83287,0449221490,10
83287,0449221512,9
83287,0451451430,5
83287,0553280341,0
83287,0553291955,10
83287,0804118620,0
83287,0875422306,0
83287,0894803204,10
83287,0965843920,0
83287,1855385074,10
83377,067088300X,7
83444,0061097632,10
83467,0070587000,0
83467,0192816853,0
83467,0312969759,0
83467,0345358031,0
83467,0425133540,0
83467,0451181379,0
83467,0671028375,0
83467,0671456105,0
83467,0671759299,0
83587,0440993717,7
83644,0786702079,10
83842,0060931671,10
84008,0740727109,10
84008,0740738380,10
84079,3453189426,0
84146,0349106843,7
84146,0451170121,8
84146,0671521489,0
84146,0671876821,8
84178,015600710X,8
84178,0375727132,0
84178,0679772677,7
84212,0517580454,0
84626,0393037606,0
84866,0004109066,0
84866,0140313486,8
84866,014100374X,0
84866,030681188X,0
84866,067179275X,0
84866,0749931116,0
84866,0812544501,0
84866,1859021123,6
84894,0446530522,0
84902,0139482091,6
85012,0671704184,0
85072,0142300306,7
85379,0684870606,0
85379,1557093369,0
85495,0449006344,0
85500,1551668602,8
85726,0140430148,0
86017,0515128821,8
86213,0679819770,8
86247,0425173615,8
86276,0671010204,8
86276,0671018051,8
86555,006016848X,8
86555,0345438329,8
86555,0446527033,0
86555,1587881705,0
86595,0060509546,0
86641,0345253787,10
86641,0345290380,0
86641,0345325664,9
86641,0345353110,0
86641,0345358597,0
86641,0345358600,0
86641,0345418611,0
86641,0373625634,0
86641,0441004962,0
86641,0441009425,0
86641,0441777600,0
86641,0451133404,0
86641,0451458346,0
86641,0525665277,0
86641,0671698338,0
86641,067172052X,0
86641,0743421922,0
86641,0743456831,6
86641,0812501802,0
86641,0812511069,7
86641,0812524969,0
86641,0812551613,0
86641,0886776392,0
86641,0886777712,8
86641,1929381255,9
86887,359610453X,5
86973,0140081038,8
86975,0590433466,0
87066,9546071234,10
87067,0141181230,9
87147,0380814021,7
87147,1551669544,0
87370,8420638218,0
87707,2070374556,8
87707,2070378772,8
87707,2070404676,7
87707,2253001457,8
87707,2290303607,0
87707,2910686078,8
87875,0679423907,0
87962,0316602906,9
88288,067972026X,10
88299,0893753580,1
88335,0312985207,8
88416,0060921145,5
88416,0679441247,8
88416,0802130615,5
88416,1573225886,5
88452,1577233603,10
88652,0064403823,0
88652,0140214119,0
88652,0345359798,8
88652,038070854X,0
88652,0449221121,10
88652,0805002448,10
88652,1565846923,0
88683,1567310362,7
88686,0060166886,0
88686,0060928883,0
88686,0375705856,0
88686,0684837196,0
88686,0912333278,0
88686,1558532188,0
88695,0782119565,7
88793,006052703X,0
88793,0060556862,10
88793,0060557109,0
88793,0060955309,9
88793,0312303491,0
88793,0312311338,0
88793,0312327994,0
88793,0316777730,9
88793,0373250134,0
88793,0380798395,8
88793,0380820447,8
88793,0449005569,0
88793,0553382411,8
88793,0609810103,6
88793,0743205049,8
88793,076790382X,0
88793,0803294271,0
88793,1556113498,9
88793,1578564018,0
88818,0440193877,0
89086,089480829X,10
89128,0020258801,0
89340,3596253799,0
89412,0099429284,9
89602,0060391553,0
89602,0060917016,8
89602,0060921145,0
89602,0060958324,5
89602,0061020397,7
89602,0061054895,0
89602,0061059064,8
89602,0140139974,0
89602,0140230165,0
89602,0152025057,0
89602,0156004836,0
89602,031242048X,0
89602,0316482110,5
89602,0316777730,0
89602,0316899984,5
89602,0345345304,0
89602,0345413377,8
89602,0375700153,0
89602,0375701907,0
89602,0375705856,5
89602,0375824006,0
89602,038001503X,0
89602,0380792745,7
89602,038531258X,9
89602,042518336X,8
89602,0440200067,5
89602,044023722X,0
89602,0446401870,5
89602,0449910806,5
89602,0451208765,0
89602,0515134457,7
89602,0553282204,0
89602,0671746723,0
89602,0671780751,5
89602,0671880187,6
89602,0679426159,7
89602,0679735909,0
89602,0679781277,5
89602,0684826127,8
89602,0689803737,8
89602,0740714430,0
89602,0767902009,0
89602,076790351X,5
89602,076790382X,5
89602,0767915054,8
89602,0786000899,5
89602,0786817070,7
89602,0812969650,7
89602,0893756083,7
89602,0894803204,8
89602,1573229725,8
89633,0441644511,0
89635,0583309887,0
89670,0451207521,5
90049,0060928336,0
90049,006092988X,0
90049,0140144528,6
90049,0140154078,0
90049,0140622195,0
90049,0141800828,0
90049,0349103232,0
90049,0385511612,5
90049,044023722X,5
90049,0451525078,4
90049,0452254833,9
90049,0553262661,8
90049,0679781277,0
90134,0684826127,0
90228,0671006614,9
90309,1551665301,8
90712,0671786458,8
90736,0345449347,5
90736,043935806X,8
90736,0679400516,0
90784,0345367898,0
90784,0801818796,0
90784,4770024029,0
91113,0312195516,8
91113,0312984820,7
91113,0345443683,9
91113,0375727132,8
91113,0451451430,6
91113,0671024094,9
91113,0671704184,9
91113,0679422587,9
91113,1551668866,5
91164,0375705856,0
91190,0758202326,0
91244,0446677450,10
91301,0553373730,10
91301,0804113971,10
91423,0345381661,8
91423,042506803X,10
91428,0064407667,10
91428,0452281784,5
91533,038080624X,8
91533,0865476136,9
91614,351828875X,0
91816,0671024094,8
92063,044661064X,7
92190,0373790295,8
92393,1565122798,7
92696,0380723816,0
92696,0385418493,8
92696,0786815035,0
92827,092077525X,10
92861,0020519001,0
92861,0060974486,8
92861,0395286298,10
92861,0395381339,10
92861,0446343552,0
92861,0452274427,0
92861,0452282934,0
92861,068817762X,0
92861,0743225228,7
92861,0887841740,0
92861,1885171080,3
92909,346202955X,0
92981,0060096195,0
92981,0440192064,8
92981,0671649574,8
93011,8432205516,6
93072,0734405367,0
93085,0061092088,0
93085,0312195516,0
93085,0373217420,0
93085,0373261551,0
93085,0373613326,0
93085,0373832265,0
93085,0373832621,0
93085,0373834128,0
93085,0380751399,0
93085,0380772469,0
93085,0425157989,0
93085,0440101948,0
93085,0440201322,0
93085,0440201926,0
93085,0440204208,0
93085,0440234875,0
93085,0440902290,0
93085,0441790895,0
93085,0445206489,0
93085,0446365661,0
93085,0446601438,0
93085,0449243338,0
93085,0451185994,0
93085,0451187741,0
93085,0451400593,0
93085,0515076449,0
93085,0515130117,0
93085,0523421877,0
93085,0553264079,0
93085,0553269704,0
93085,0671016717,0
93085,0671523597,0
93085,0671543962,0
93085,0786010835,0
93085,0786889551,0
93085,0804105081,0
93085,081614687X,0
93085,0821745514,0
93085,0842373403,0
93085,0880297530,0
93085,088064267X,0
93085,0895298163,0
93085,1551666111,0
93085,1578564492,0
93097,0671727583,0
93230,0345434498,0
93230,0515132136,8
93230,0553260111,0
93364,0060256672,10
93364,0140230165,7
93364,0446607258,4
93364,0671527215,8
93364,0895298163,2
93386,060960225X,0
93518,0451205073,0
93518,0786011637,0
93518,0843950463,0
93518,1551665360,0
93518,1551669196,0
93565,0060171138,6
93565,0312263996,0
93565,0865476322,8
93585,0821767984,8
93711,0373227590,8
93711,0446601985,10
93713,1582340234,6
93769,037387216X,0
93769,0515122408,10
93796,0871138018,10
93812,0385335121,6
94006,0671028251,0
94047,0449235122,0
94100,0451197550,6
94161,0061061883,6
94491,0380977303,8
94491,044023722X,0
94495,0316602906,0
94495,0316603570,8
94495,0375705856,7
94655,0812521331,7
94781,0764580485,8
94781,076790303X,6
94781,0894803611,0
94781,0894863819,8
94781,1559351659,8
94781,1565925157,0
95025,0060185112,7
95025,0142003131,10
95025,0195124952,7
95025,0312851162,8
95025,0684868903,0
95025,0786817070,9
95189,0345449347,8
95250,0375705856,0
95250,0385720955,7
95250,0451191153,0
95303,0743228626,3
95316,0061090832,0
95316,0156005891,0
95316,0345335287,0
95316,0380728192,0
95316,0440216419,0
95316,0449224147,0
95316,0451202309,0
95316,0451206525,0
95316,0553280341,0
95316,0553574116,0
95316,0586067426,0
95316,0671028375,7
95316,0684815680,0
95316,0773732640,0
95316,0895948710,8
95316,1557739250,5
95316,2266078720,0
95452,0312328478,9
95452,0385418493,10
95452,0679640401,0
95452,074325547X,0
95636,1551669005,0
95778,3453190041,7
95932,0060921145,0
95932,0060928336,8
95932,0156008351,0
95932,0205080014,0
95932,0312195516,0
95932,0316096067,0
95932,0345351681,0
95932,0374373620,7
95932,0394561619,0
95932,0394823370,10
95932,0395581222,0
95932,0399218742,0
95932,043935806X,0
95932,0446322059,0
95932,0446359866,0
95932,0446364622,0
95932,0451127927,9
95932,0451140354,0
95932,0452006597,0
95932,0515127221,0
95932,0517004682,0
95932,0517542021,7
95932,0525480927,6
95932,0553275224,6
95932,059030271X,0
95932,0671522779,7
95932,0671537458,0
95932,0679728163,8
95932,0679735909,0
95932,0743235053,0
95932,0764152106,0
95932,0806507047,7
95932,0871961296,0
95932,0886771323,0
95932,089480829X,0
95932,1558747966,0
95932,1566192153,0
96444,0375421440,5
96444,0399140093,8
96711,1571690042,0
96776,0061053473,0
96776,0425132048,0
96776,0451172817,0
96776,0671735632,0
96776,0751514187,9
96776,0765343509,0
96776,0786011327,0
96776,0836213319,0
96776,0843951532,0
96776,0843951907,0
96776,0886773814,0
96776,1887368256,0
96946,0970220901,0
96998,0670881473,5
97208,0312263120,9
97208,0312310056,0
97208,0316284416,0
97208,0345463153,7
97208,0375713662,6
97208,0671027387,0
97208,0765340275,0
97208,1931561117,1
97209,0451404238,10
97423,0345413873,5
97598,0140431349,0
97598,0451094417,9
97598,3293002153,8
97598,3423202327,0
97598,3442092981,10
97598,3453210999,0
97598,3462018477,0
97598,3492007295,0
97598,3498063510,0
97598,3518284479,0
97598,3596200261,0
97598,3608935118,0
97598,3795117658,0
97598,3823110063,6
97600,0099825201,0
97623,9511134825,0
97694,0373250134,9
97694,0439271991,0
97694,0449004287,0
97694,0451197410,8
97694,0452281784,9
97694,0914615033,0
97725,3548254926,0
97854,0593037227,0
98012,0375705856,7
98026,0451208765,10
98207,0671750003,0
98207,0806963085,6
98320,044022165X,0
98364,0898158141,5
98420,0156011352,8
98422,0060196750,0
98422,0312064845,9
98422,0451172817,8
98440,0020136803,10
98440,0345336046,0
98440,0375412328,0
98440,0446605204,0
98440,0446675369,0
98440,0451177649,0
98440,051512608X,0
98440,0618002219,9
98440,0671737295,0
98440,0689845332,0
98440,080411465X,0
98468,044022165X,0
98468,0517190338,0
98468,0553095293,0
98484,0590090496,8
98491,0385503822,0
98520,0451207521,0
98628,0425191583,8
98628,0446612812,9
98723,0060150890,7
98723,0312920520,0
98723,0385324057,0
98723,0440212561,0
98723,0446679364,0
98723,0553271636,6
98723,0553280341,0
98723,0671551817,0
98723,0684822652,0
98797,0684814110,8
98861,031298250X,9
98861,1566192951,10
99025,0060938099,5
99025,0140064737,0
99025,0440224713,0
99227,0553216724,0
99227,055324180X,0
99227,0553260340,0
99227,0553298577,7
99227,0806503726,0
99227,0878578862,0
99299,076070015X,0
99322,0553574116,5
99347,0312187459,9
99347,0380820447,0
99347,0553564528,0
99347,0670851086,9
99347,0671691325,0
99347,0849911435,0
99347,155874424X,10
99502,0810462893,0
99650,0425132048,8
99650,0451180429,0
99788,006109921X,0
99919,0375413634,6
99919,0452282934,0
100240,3442443547,0
100241,1403317461,10
100242,9061352355,0
100454,0345422589,5
100454,0553287729,0
100454,1555831370,8
100736,0679737626,0
100846,0060391553,0
100846,0060928336,0
100846,015600710X,0
100846,0307126587,0
100846,0312952716,0
100846,0312965982,0
100846,0345323882,8
100846,0345341678,0
100846,0345413873,0
100846,0380009145,7
100846,0380787067,8
100846,0380975300,0
100846,0385334036,0
100846,0394882695,0
100846,0425092917,0
100846,044023722X,0
100846,044841287X,0
100846,0449000877,6
100846,0449005828,0
100846,0449006344,0
100846,0515122408,0
100846,0553234595,7
100846,0553286862,8
100846,0590535285,0
100846,0671016768,0
100846,0671681567,0
100846,0671727583,0
100846,0688006922,0
100846,0812502574,0
100846,1559120134,0
100865,0821225553,4
101035,1568651392,9
101150,0345346491,0
101223,0099268280,4
101422,0440147956,5
101422,1593080484,9
101517,0340206756,5
101517,0380730367,5
101517,0590401920,5
101535,0743225228,0
101620,0385503822,7
101620,044023722X,10
101638,8401493056,0
101666,3203507099,7
101666,3423123079,8
101666,3423128607,8
101666,3462030175,0
101731,0060931809,0
101731,0061013269,0
101731,0316802522,7
101731,0385199570,0
101731,0670894494,0
101731,0803955405,8
101731,0806113529,9
101731,0865714088,10
101731,0918373255,0
101887,0345447409,0
101887,0671741209,8
101887,0801036844,8
101925,0375431144,8
101971,0451208188,0
101971,0452284341,6
101971,0747239541,5
102130,0515130966,0
102130,0786013133,9
102255,8481300624,8
102372,0060176652,0
102449,0451176812,7
102458,0425063186,0
102581,0451181379,8
102581,0553580191,8
102908,0316288292,0
102944,0451197410,8
103010,0060928336,9
103190,044023722X,0
103190,0446520802,0
103467,0380730367,0
103467,0425163385,5
103467,0440212561,0
103922,0312955510,0
103922,0451206525,0
103922,0671027387,0
104160,0380763389,7
104160,0380763400,6
104168,0140512616,10
104168,0330315226,9
104308,0312287666,7
104322,0525946829,8
104334,1551669005,9
104397,0515130524,0
104562,0684800713,0
104796,0767915054,5
104927,1564144186,0
104981,1590230043,0
105054,0312132204,4
105054,0439064864,10
105054,0440993717,8
105054,0446329797,0
105054,0671016784,0
105054,0715393499,0
105054,0723205981,0
105054,0887506097,0
105054,0888642954,0
105054,0895295121,0
105221,0064407667,10
105221,0439064864,10
105221,043935806X,10
105221,0786817070,10
105795,2226089667,9
105795,8420425222,10
105795,8420444383,8
105795,8420646180,5
105795,8420646652,10
105795,8420646989,7
105795,8433920472,10
105795,8437613671,8
105795,8478442790,8
105904,0451181964,0
105904,0553584383,0
105904,0743469984,7
105968,0373511825,5
105968,051513225X,5
105968,0821768433,5
105969,0312139411,0
105969,1551667010,8
105979,0060917016,8
105979,0060921145,0
105979,0060928336,0
105979,0060976837,7
105979,0061097314,7
105979,0061099252,0
105979,0064407667,0
105979,0140053204,0
105979,0140268472,0
105979,0140283609,0
105979,015600710X,0
105979,0226264165,0
105979,0312981627,0
105979,0316314234,0
105979,0316608467,0
105979,0316899984,0
105979,0345423097,0
105979,0375805400,0
105979,0380767287,0
105979,038531258X,0
105979,0385492162,5
105979,0393036839,0
105979,0393313964,0
105979,0399143130,0
105979,0425092917,0
105979,0425133540,0
105979,0425179672,0
105979,0440108268,0
105979,044022165X,5
105979,0440223202,0
105979,044023722X,0
105979,0446520802,0
105979,0446601195,0
105979,0446673544,4
105979,0449004287,0
105979,0451521285,0
105979,0451523210,0
105979,0452274427,10
105979,0452280621,0
105979,0525940413,0
105979,0553158511,0
105979,0553260111,7
105979,0553260944,0
105979,0590448250,0
105979,0590516744,0
105979,0671027387,3
105979,0679408363,8
105979,0679721819,0
105979,067973709X,0
105979,068480087X,0
105979,0684848783,0
105979,0785722831,0
105979,0871131706,8
105979,1551661764,0
105979,1568580797,0
105979,1883642639,0
105979,189652253X,5
105996,0684848783,0
106200,0060234970,0
106276,0553260111,0
106294,0061099252,0
106294,0440213320,0
106397,1853260959,0
106783,0312195516,0
106783,0446522597,0
106849,0345430476,10
106849,044651506X,0
106849,0451181379,10
106849,0471317519,10
106849,0553267701,10
106849,0553295772,10
106849,0787953431,10
106849,0895773554,10
106922,0140373489,7
106926,0868246786,9
106956,1588720756,9
107133,0061032093,8
107140,0385468652,8
107208,0307157857,10
107208,0399230033,10
107208,0679762698,7
107333,0316777722,9
108217,0385418493,0
108480,0425189031,10
108481,0373710917,0
108481,0373711042,0
108481,0380899361,0
108481,0451208765,0
108481,0758204302,0
108974,2070375331,6
109072,0449205878,0
109093,0060921145,0
109107,0966294513,0
109107,1558746161,7
109176,038001503X,0
109176,1580230202,0
109180,0060172479,6
109247,8420613460,8
109427,051512608X,4
109427,1551660687,6
109427,155166786X,5
109567,0316899984,7
109625,0373169388,7
109771,0345334302,0
109771,0345340744,0
109771,0393006352,0
109771,0441585558,0
109771,0671554271,0
109771,067163576X,0
109771,0671652419,0
109771,0671664999,0
109901,0140053204,8
109901,0140081674,0
109901,0330280236,8
109901,0330348337,8
109901,0333761294,9
109901,0340528281,0
109901,0345431901,0
109901,0451163524,10
109901,0451172817,10
109901,0743424425,10
109901,0752808788,1
109901,0785270868,0
109901,1401039081,0
109901,1853260010,0
109901,1853260312,0
109901,1854225421,0
109901,1893622118,10
110029,0001811150,0
110029,0006177379,0
110029,000617891X,0
110029,0006280838,0
110029,0006372570,0
110029,0006930409,0
110029,0099269325,0
110029,0099790009,0
110029,0140011528,0
110029,0140012133,0
110029,0140072659,0
110029,0140125949,0
110029,0140185585,0
110029,0140205160,0
110029,0140216014,0
110029,0140265988,10
110029,0140350748,0
110029,0140430148,0
110029,0140431403,0
110029,0140707158,0
110029,0192826735,0
110029,0192860836,0
110029,0201050714,0
110029,0300074468,0
110029,0330411772,0
110029,0340369078,0
110029,0340378107,0
110029,0340420510,0
110029,034053964X,0
110029,0340696885,0
110029,0380792494,0
110029,0380795760,0
110029,0380814021,8
110029,0380820048,0
110029,0380820498,0
110029,0394578759,0
110029,0434791164,0
110029,0440146577,0
110029,0440223202,0
110029,0440223237,0
110029,044023722X,0
110029,0449221512,10
110029,0515124796,0
110029,0517066505,0
110029,0552127191,0
110029,0552136875,0
110029,0552138975,0
110029,055323949X,0
110029,0553271636,0
110029,0553280341,0
110029,0563367490,0
110029,0571197639,0
110029,0571209246,0
110029,0575074434,0
110029,0593013719,0
110029,0593045254,0
110029,0664241468,0
110029,0671026267,0
110029,0708883516,0
110029,0709052790,0
110029,0729101967,0
110029,0743424298,9
110029,0744512778,0
110029,074458258X,0
110029,0746001339,0
110029,0746001533,0
110029,0746006411,0
110029,0747249563,0
110029,0749301457,0
110029,0751525332,0
110029,0752219553,0
110029,0783812442,0
110029,0805004610,0
110029,0806920653,6
110029,0812549317,0
110029,086020569X,0
110029,0860513890,0
110029,0860681874,0
110029,0860683559,0
110029,0861638476,0
110029,0862014689,0
110029,1551667010,10
110029,1555472400,3
110029,1573229725,10
110029,1855910128,0
110029,1870451090,0
110029,1899827668,0
110029,1929052073,0
110093,0688166067,5
110110,0385333498,8
110137,1582431582,0
110440,0140179518,0
110440,0152012397,0
110440,0316355569,0
110440,0345364279,6
110440,0345374622,0
110440,0380725584,10
110440,0385047428,0
110440,0425076741,7
110440,0440131855,1
110440,0440223202,10
110440,0449006344,0
110440,0486228770,10
110440,0804104530,8
110440,1569470154,0
110473,8472228460,7
110479,0312952716,0
110479,0385423624,0
110702,1578660068,8
110818,3570006360,8
110898,193085904X,0
110961,0688162827,0
111001,0449205878,0
111019,0060927542,6
111019,0345339495,0
111035,0425138585,0
111035,0446400807,0
111035,0671027387,0
111035,0684852926,0
111174,0060921145,0
111174,0060964855,0
111174,0140092862,7
111174,0312271921,7
111174,0312873123,0
111174,0316777730,0
111174,0345438329,9
111174,0345442741,0
111174,0380792745,0
111174,0385257899,0
111174,038531258X,0
111174,0385334036,0
111174,0385335040,0
111174,038572179x,0
111174,0425114511,0
111174,0439226481,0
111174,0440147956,0
111174,0441091660,0
111174,0446364282,0
111174,055321408X,0
111174,0553378880,5
111174,0553580191,0
111174,0671786458,0
111174,0679762698,5
111174,0679781277,0
111174,0765303884,0
111174,0786817070,0
111174,0892819014,0
111241,0060391553,0
111241,0312929080,8
111241,044023722X,0
111241,0553053051,0
111241,0553248731,9
111241,0804108862,0
111288,1569552215,0
111310,0373122683,5
111310,0373711808,0
111433,8401474698,0
111495,1853260002,10
111565,0425155943,7
111633,3821818271,7
111637,0064407667,0
111637,0064409090,5
111637,0375727132,0
111807,0060928336,0
111807,0425189031,5
111816,0061090662,0
111816,0061094234,0
111816,0345360362,0
111816,0440224713,0
111816,045120834X,0
111816,0515123498,0
111816,0515127221,0
111816,080410929X,8
111905,0767915054,0
112026,0060928336,0
112026,0064472531,3
112026,0152899820,0
112026,0345296052,0
112026,0373250134,0
112026,0373271506,0
112026,0380820447,0
112026,0385336772,0
112026,0425165566,0
112026,0440159008,0
112026,0440220653,0
112026,0440223237,0
112026,0445409215,0
112026,0446519723,0
112026,0446610542,0
112026,0446610550,0
112026,0448095092,0
112026,0448095424,0
112026,0449221490,0
112026,0449221512,0
112026,0451160312,0
112026,0452264715,0
112026,0452282934,0
112026,0553271636,0
112026,0553280341,0
112026,0553282182,0
112026,0553574639,0
112026,0590059912,0
112026,0590134701,0
112026,0590228749,0
112026,0590251643,0
112026,0590259482,0
112026,059030271X,0
112026,0590433474,0
112026,0590449613,0
112026,0590606719,0
112026,0590692127,0
112026,0671016768,0
112026,0671741063,0
112026,0684865696,0
112026,0689848935,0
112026,0689855451,0
112026,068985546X,0
112026,0764227467,0
112026,0802139450,0
112026,0836213319,9
112026,0894803204,0
112026,1400060052,0
112026,1558820302,0
112026,1576732398,0
112298,0140081534,8
112298,0375701907,0
112298,0805055800,0
112507,055329699X,0
112507,0679738568,7
112633,0445406518,9
112914,0030437261,0
112914,0060175400,0
112914,0312105010,0
112914,0312878664,8
112914,0393306763,0
112914,039331409X,0
112914,0451203070,0
112914,0553271636,0
112914,0671898841,0
112914,0715610163,0
112914,0865474710,0
112914,0880297530,0
112914,0882902636,0
112914,0894802046,0
112992,0345325664,8
113062,0394587340,8
113062,0679762698,7
113325,044023722X,9
113340,0446520802,0
113340,1841191477,0
113375,0345422589,0
113375,0590440551,0
113452,1586603981,0
113475,0307122670,5
113475,0316777722,5
113475,0316779989,5
113475,0394900510,0
113475,0895774240,5
113602,0451210158,8
113630,0312311338,8
113630,044023722X,8
113630,0812969650,6
113643,3453199081,9
113709,0807044024,8
113752,0743247612,10
113752,1559722754,0
113752,1568654294,0
113817,0061054852,0
113817,0091839254,9
113817,0141000856,0
113817,0312420145,0
113817,0316355569,0
113817,0385335040,0
113817,0446530077,0
113817,0618452958,0
113817,0684856212,0
113817,0743205111,0
113817,0743228626,7
113817,0767902009,0
113817,0868246786,0
113817,155802008X,0
113817,1863305599,0
113821,0439080967,5
113912,0385720955,9
113961,0785272623,9
113971,0571175562,5
114143,0731800613,10
114197,0770421083,6
114218,1551539098,0
114258,0316769517,0
114258,0425133540,0
114258,0440220394,7
114258,0688025935,0
114414,0060256672,0
114414,014002493X,0
114414,0140130187,0
114414,0140144404,0
114414,0140367462,0
114414,0142002356,0
114414,0156454890,0
114414,0312864140,0
114414,0312963297,0
114414,0316899984,0
114414,0340792655,0
114414,0345338588,0
114414,0345359305,0
114414,0345422511,0
114414,0345433327,0
114414,0373036728,0
114414,0373036736,0
